,Unnamed: 0,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread,product_name,Unnamed: 0.2,Unnamed: 0.1
4777,4424,2013-07-28,$1.67,$2.93,$3.32,$3.37,$4.11,105.54%,merged_dataset,298.0,
4778,4448,2013-07-21,$1.58,$3.05,$3.24,$3.02,$4.11,112.34%,merged_dataset,299.0,
4779,4472,2013-07-14,$0.81,$3.18,$3.32,$2.97,$4.11,319.14%,merged_dataset,300.0,
4780,4478,2013-07-07,$0.77,$3.13,$3.01,$2.97,$4.24,333.44%,merged_dataset,301.0,
4781,4503,2013-06-30,$1.16,$3.18,$3.01,$3.43,$4.24,198.71%,merged_dataset,302.0,
4782,4524,2013-06-23,$1.42,$3.05,$3.32,$3.14,$3.61,130.99%,merged_dataset,303.0,
4783,4529,2013-06-16,$1.26,$3.04,$3.27,$3.08,$3.65,158.73%,merged_dataset,304.0,
4784,4553,2013-06-09,$1.25,$2.91,$3.27,$3.14,$3.86,163.60%,merged_dataset,305.0,
4785,4578,2013-06-02,$1.26,$2.88,$3.01,$3.20,$3.49,149.60%,merged_dataset,306.0,
4786,4586,2013-05-26,$1.23,$2.75,$3.32,$2.88,$3.37,150.41%,merged_dataset,307.0,
4787,4610,2013-05-19,$0.97,$2.70,$3.19,$2.63,$3.32,205.15%,merged_dataset,308.0,
4788,4620,2013-05-12,$0.80,$2.83,$3.32,$2.98,$3.24,286.56%,merged_dataset,309.0,
4789,4642,2013-05-05,$0.66,$2.76,$2.66,$2.73,$3.49,340.91%,merged_dataset,310.0,
4790,4653,2013-04-28,$0.74,$2.96,$3.32,$2.58,$3.99,334.12%,merged_dataset,311.0,
4791,4659,2013-04-21,$1.67,$2.70,$3.19,$2.83,$4.12,92.22%,merged_dataset,312.0,
4792,4671,2013-04-14,$1.61,$2.70,$3.32,$2.98,$4.12,103.73%,merged_dataset,313.0,
4793,4696,2013-04-07,$1.49,$2.90,$3.27,$2.98,$3.74,116.28%,merged_dataset,314.0,
4794,4705,2013-03-31,$1.55,$2.64,$3.37,$2.58,$3.87,100.97%,merged_dataset,315.0,
4795,4714,2013-03-24,$1.22,$2.64,$2.60,$2.93,$3.82,145.70%,merged_dataset,316.0,
4796,4737,2013-03-17,$1.02,$3.03,$3.36,$3.28,$3.49,222.55%,merged_dataset,317.0,
4797,4748,2013-03-10,$0.94,$3.09,$3.12,$2.78,$3.74,238.56%,merged_dataset,318.0,
4798,4758,2013-03-03,$0.96,$2.72,$3.48,$2.58,$3.99,232.55%,merged_dataset,319.0,
4799,4769,2013-02-24,$1.00,$2.96,$3.65,$2.83,$3.99,235.75%,merged_dataset,320.0,
4800,4778,2013-02-17,$1.15,$3.09,$3.40,$2.73,$3.74,181.74%,merged_dataset,321.0,
4801,4788,2013-02-10,$0.87,$3.06,$3.24,$3.03,$3.99,282.76%,merged_dataset,322.0,
4802,4811,2013-02-03,$0.70,$3.64,$3.69,$3.88,$3.99,442.86%,merged_dataset,323.0,
4803,4822,2013-01-27,$0.88,$3.41,$3.46,$3.68,$3.37,295.45%,merged_dataset,324.0,
4804,4832,2013-01-20,$1.97,$3.76,$4.06,$3.88,$3.37,91.24%,merged_dataset,325.0,
4805,4843,2013-01-13,$2.21,$2.70,$3.46,$3.48,$3.37,47.17%,merged_dataset,326.0,
4806,4854,2013-01-06,$1.56,$2.90,$3.38,$2.78,$3.37,99.20%,merged_dataset,327.0,
4807,4869,2012-12-30,$0.78,$2.95,$3.33,$2.53,$3.37,290.38%,merged_dataset,328.0,
4808,4874,2012-12-23,$0.82,$2.74,$2.90,$3.53,$3.74,293.60%,merged_dataset,329.0,
4809,4884,2012-12-16,$0.90,$2.71,$2.36,$2.43,$3.62,208.89%,merged_dataset,330.0,
4810,4907,2012-12-09,$0.77,$2.95,$3.20,$3.03,$3.37,307.47%,merged_dataset,331.0,
4811,4918,2012-12-02,$0.94,$2.78,$3.31,$2.28,$3.24,208.78%,merged_dataset,332.0,
4812,4928,2012-11-25,$1.32,$2.83,$3.31,$2.98,$3.32,135.61%,merged_dataset,333.0,
4813,4936,2012-11-18,$1.39,$2.59,$2.25,$2.33,$3.49,91.73%,merged_dataset,334.0,
4814,4960,2012-11-11,$1.21,$2.83,$2.30,$2.33,$3.24,121.07%,merged_dataset,335.0,
4815,4970,2012-11-04,$0.81,$2.83,$2.59,$2.13,$3.24,233.02%,merged_dataset,336.0,
4816,4993,2012-10-28,$0.72,$2.83,$2.77,$2.38,$2.75,272.57%,merged_dataset,337.0,
4817,5004,2012-10-21,$0.59,$2.47,$2.66,$2.53,$2.87,346.19%,merged_dataset,338.0,
4818,5012,2012-10-14,$0.54,$2.95,$3.12,$3.38,$2.99,475.93%,merged_dataset,339.0,
4819,5037,2012-10-07,$0.69,$2.95,$3.12,$3.38,$3.00,351.09%,merged_dataset,340.0,
4820,5046,2012-09-30,$0.79,$2.58,$3.12,$2.33,$3.24,256.65%,merged_dataset,341.0,
4821,5071,2012-09-23,$0.71,$2.71,$2.50,$2.28,$3.37,282.39%,merged_dataset,342.0,
4822,5075,2012-09-16,$0.73,$2.58,$2.95,$3.13,$3.49,316.10%,merged_dataset,343.0,
4823,5097,2012-09-09,$1.16,$2.83,$2.50,$2.43,$3.12,134.48%,merged_dataset,344.0,
4824,5121,2012-09-02,$0.65,$2.46,$3.19,$2.63,$2.83,327.31%,merged_dataset,345.0,
4825,5127,2012-08-26,$0.52,$2.59,$3.17,$3.38,$3.12,489.42%,merged_dataset,346.0,
4826,5152,2012-08-19,$0.60,$2.47,$2.79,$2.68,$2.87,350.42%,merged_dataset,347.0,
4827,5187,2012-08-12,$0.63,$2.83,$2.92,$2.63,$3.37,366.27%,merged_dataset,348.0,
4828,5197,2012-08-12,$0.27,$2.83,$2.92,$2.63,$3.37,987.96%,merged_dataset,349.0,
4829,5202,2012-08-05,$0.86,$2.83,$3.17,$3.03,$3.12,253.20%,merged_dataset,350.0,
4830,5227,2012-07-29,$0.81,$2.68,$3.17,$2.38,$3.32,256.48%,merged_dataset,351.0,
4831,5249,2012-07-22,$0.68,$2.43,$3.17,$3.03,$3.37,341.18%,merged_dataset,352.0,
4832,5257,2012-07-15,$0.56,$2.60,$2.95,$2.63,$3.62,426.79%,merged_dataset,353.0,
4833,5281,2012-07-08,$0.57,$2.94,$3.17,$2.33,$3.49,423.25%,merged_dataset,354.0,
4834,5303,2012-07-01,$0.65,$2.66,$2.79,$2.33,$3.74,343.08%,merged_dataset,355.0,
4835,5311,2012-06-24,$0.65,$2.94,$3.17,$2.33,$3.49,358.85%,merged_dataset,356.0,
4836,5333,2012-06-17,$0.85,$2.75,$3.09,$2.73,$3.49,254.71%,merged_dataset,357.0,
4837,5354,2012-06-10,$0.99,$2.78,$3.09,$2.98,$3.49,211.62%,merged_dataset,358.0,
4838,5367,2012-06-03,$0.94,$2.59,$2.50,$2.73,$3.49,200.80%,merged_dataset,359.0,
4839,5390,2012-05-27,$0.99,$2.75,$2.84,$2.93,$3.24,196.97%,merged_dataset,360.0,
4840,5396,2012-05-20,$0.76,$2.75,$2.96,$2.63,$3.19,279.28%,merged_dataset,361.0,
4841,5414,2012-05-13,$0.30,$2.65,$2.96,$2.68,$3.07,846.67%,merged_dataset,362.0,
4842,5430,2012-05-13,$0.70,$2.65,$2.96,$2.68,$3.07,305.71%,merged_dataset,363.0,
4843,5453,2012-05-06,$0.82,$2.63,$2.67,$2.68,$2.75,227.13%,merged_dataset,364.0,
4844,5459,2012-04-29,$0.32,$2.22,$2.24,$2.23,$2.62,627.34%,merged_dataset,365.0,
4845,5471,2012-04-22,$0.24,$2.63,$2.82,$2.63,$2.87,"1,040.63%",merged_dataset,366.0,
4846,5496,2012-04-15,$0.32,$2.63,$3.07,$2.28,$2.62,728.13%,merged_dataset,367.0,
4847,5506,2012-04-08,$0.31,$2.50,$3.07,$2.64,$2.37,753.23%,merged_dataset,368.0,
4848,5511,2012-04-08,$0.31,$2.50,$3.07,$2.64,$2.37,753.23%,merged_dataset,369.0,
4849,5539,2012-04-01,$0.24,$2.46,$2.62,$2.98,$2.50,"1,000.00%",merged_dataset,370.0,
4850,5548,2012-03-25,$0.29,$2.20,$2.62,$3.23,$2.99,851.72%,merged_dataset,371.0,
4851,5559,2012-03-18,$0.26,$2.77,$3.19,$2.73,$2.74,999.04%,merged_dataset,372.0,
4852,5567,2012-03-11,$0.47,$2.69,$3.21,$3.08,$2.87,530.32%,merged_dataset,373.0,
4853,5591,2012-03-04,$0.47,$2.79,$2.98,$3.63,$2.62,539.36%,merged_dataset,374.0,
4854,5601,2012-02-26,$0.40,$2.76,$2.72,$2.83,$2.62,583.13%,merged_dataset,375.0,
4855,5611,2012-02-19,$0.29,$2.14,$2.84,$3.39,$2.62,847.41%,merged_dataset,376.0,
4856,5622,2012-02-12,$0.27,$2.42,$2.87,$2.88,$2.62,899.07%,merged_dataset,377.0,
4857,5633,2012-02-05,$0.33,$2.29,$2.91,$2.83,$2.83,722.73%,merged_dataset,378.0,
4858,5642,2012-01-29,$0.22,$2.42,$2.86,$3.39,$2.37,"1,154.55%",merged_dataset,379.0,
4859,5653,2012-01-22,$0.25,$2.39,$2.91,$3.13,$2.99,"1,042.00%",merged_dataset,380.0,
4860,5675,2012-01-15,$0.28,$2.67,$3.07,$2.73,$2.00,834.82%,merged_dataset,381.0,
4861,5686,2012-01-08,$0.29,$2.72,$2.91,$3.28,$3.37,958.62%,merged_dataset,382.0,
4862,5697,2012-01-01,$0.49,$2.96,$3.15,$3.39,$3.74,575.51%,merged_dataset,383.0,
4863,5707,2011-12-25,$0.51,$2.79,$2.93,$3.48,$2.87,491.67%,merged_dataset,384.0,
4864,5717,2011-12-18,$0.55,$2.72,$2.22,$3.20,$3.49,428.64%,merged_dataset,385.0,
4865,5739,2011-12-11,$0.86,$2.72,$2.44,$2.56,$2.74,204.07%,merged_dataset,386.0,
4866,5750,2011-12-04,$0.65,$3.06,$3.22,$4.40,$3.12,430.77%,merged_dataset,387.0,
4867,5760,2011-11-27,$0.39,$3.09,$2.97,$4.12,$3.49,776.28%,merged_dataset,388.0,
4868,5768,2011-11-20,$0.49,$3.34,$2.25,$4.42,$2.99,563.27%,merged_dataset,389.0,
4869,5793,2011-11-13,$0.89,$2.67,$2.39,$3.77,$3.49,246.07%,merged_dataset,390.0,
4870,5799,2011-11-06,$0.70,$2.84,$3.11,$3.19,$2.87,328.93%,merged_dataset,391.0,
4871,5826,2011-10-30,$0.39,$2.86,$2.44,$3.77,$2.87,665.38%,merged_dataset,392.0,
4872,5834,2011-10-23,$0.27,$2.69,$3.13,$3.36,$2.87,"1,015.74%",merged_dataset,393.0,
4873,5857,2011-10-16,$0.32,$2.77,$3.08,$2.79,$2.74,789.06%,merged_dataset,394.0,
4874,5867,2011-10-09,$0.27,$2.39,$3.08,$3.60,$3.12,"1,028.70%",merged_dataset,395.0,
4875,5887,2011-10-02,$0.24,$2.39,$3.20,$3.60,$2.49,"1,116.67%",merged_dataset,396.0,
4876,5907,2011-09-25,$0.25,$2.31,$3.00,$2.74,$3.49,"1,054.00%",merged_dataset,397.0,
4877,5916,2011-09-18,$0.34,$2.89,$2.72,$3.66,$3.24,819.85%,merged_dataset,398.0,
4878,5942,2011-09-11,$0.31,$2.89,$3.68,$3.18,$3.12,937.90%,merged_dataset,399.0,
4879,5961,2011-09-04,$0.26,$2.64,$2.89,$3.15,$3.12,"1,034.62%",merged_dataset,400.0,
4880,5972,2011-08-28,$0.31,$2.74,$3.10,$3.59,$3.12,912.10%,merged_dataset,401.0,
4881,5990,2011-08-21,$0.30,$2.74,$3.41,$3.47,$2.87,940.83%,merged_dataset,402.0,
4882,6015,2011-08-14,$0.30,$2.86,$3.54,$2.49,$3.37,921.67%,merged_dataset,403.0,
4883,6039,2011-08-07,$0.27,$2.94,$3.29,$3.53,$2.87,"1,069.44%",merged_dataset,404.0,
4884,6063,2011-07-31,$0.30,$2.94,$3.41,$3.03,$2.49,889.17%,merged_dataset,405.0,
4885,6069,2011-07-24,$0.31,$2.94,$3.54,$3.36,$3.49,975.00%,merged_dataset,406.0,
4886,6089,2011-07-17,$0.51,$2.69,$3.54,$2.99,$3.49,523.04%,merged_dataset,407.0,
4887,6113,2011-07-10,$0.31,$2.82,$3.41,$3.59,$3.37,963.71%,merged_dataset,408.0,
4888,6135,2011-07-03,$0.31,$2.89,$3.36,$2.69,$3.37,892.74%,merged_dataset,409.0,
4889,6142,2011-06-26,$0.31,$3.06,$3.42,$4.23,$3.62,"1,055.65%",merged_dataset,410.0,
4890,6171,2011-06-19,$0.40,$2.69,$3.54,$3.77,$3.49,743.13%,merged_dataset,411.0,
4891,6188,2011-06-12,$0.59,$2.44,$3.54,$3.13,$3.37,428.81%,merged_dataset,412.0,
4892,6195,2011-06-05,$0.67,$1.87,$3.49,$3.48,$3.24,350.75%,merged_dataset,413.0,
4893,6222,2011-05-29,$0.61,$2.44,$3.54,$3.77,$3.12,427.46%,merged_dataset,414.0,
4894,6228,2011-05-22,$0.37,$2.81,$3.54,$3.66,$3.00,779.05%,merged_dataset,415.0,
4895,6253,2011-05-15,$0.44,$2.44,$3.66,$3.59,$3.49,648.86%,merged_dataset,416.0,
4896,6259,2011-05-08,$0.79,$2.76,$2.37,$3.43,$2.99,265.51%,merged_dataset,417.0,
4897,6271,2011-05-01,$0.52,$1.50,$2.85,$3.00,$2.87,391.35%,merged_dataset,418.0,
4898,6296,2011-04-24,$0.27,$2.51,$3.26,$3.17,$2.49,958.33%,merged_dataset,419.0,
4899,6306,2011-04-17,$0.40,$2.64,$2.96,$3.43,$1.25,542.50%,merged_dataset,420.0,
4900,6314,2011-04-10,$0.44,$2.64,$3.26,$4.00,$3.12,639.77%,merged_dataset,421.0,
4901,6339,2011-04-03,$0.48,$2.64,$3.73,$3.72,$3.49,607.29%,merged_dataset,422.0,
4902,6348,2011-03-27,$0.60,$2.51,$3.77,$4.29,$3.12,470.42%,merged_dataset,423.0,
4903,6358,2011-03-20,$0.53,$2.51,$3.90,$3.71,$3.12,524.53%,merged_dataset,424.0,
4904,6367,2011-03-13,$0.34,$2.94,$3.75,$5.45,$3.49,"1,049.26%",merged_dataset,425.0,
4905,6391,2011-03-06,$0.47,$2.94,$4.02,$5.73,$3.62,767.55%,merged_dataset,426.0,
4906,6401,2011-02-27,$0.66,$2.69,$2.65,$4.86,$3.49,418.56%,merged_dataset,427.0,
4907,6411,2011-02-20,$0.59,$2.27,$3.11,$4.86,$2.62,444.92%,merged_dataset,428.0,
4908,6422,2011-02-13,$0.56,$2.19,$3.66,$3.89,$3.62,496.43%,merged_dataset,429.0,
4909,6432,2011-02-06,$0.48,$2.31,$3.41,$3.89,$3.37,576.04%,merged_dataset,430.0,
4910,6442,2011-01-30,$0.31,$2.56,$3.41,$3.59,$3.37,942.74%,merged_dataset,431.0,
4911,6455,2011-01-23,$0.29,$2.81,$4.11,$3.01,$2.74,992.24%,merged_dataset,432.0,
4912,6466,2011-01-16,$0.52,$2.49,$2.99,$2.73,$3.99,486.54%,merged_dataset,433.0,
4913,6486,2011-01-09,$0.57,$2.12,$3.29,$4.29,$3.24,467.54%,merged_dataset,434.0,
4914,6497,2011-01-02,$0.29,$3.19,$3.25,$3.43,$3.62,"1,062.93%",merged_dataset,435.0,
4915,6507,2010-12-26,$0.25,$3.04,$3.25,$3.71,$3.62,"1,262.00%",merged_dataset,436.0,
4916,6518,2010-12-19,$0.27,$3.26,$2.48,$4.58,$2.00,"1,040.74%",merged_dataset,437.0,
4917,6529,2010-12-12,$0.72,$3.19,$3.42,$4.75,$3.62,420.14%,merged_dataset,438.0,
4918,6539,2010-12-05,$1.16,$3.06,$2.63,$3.71,$2.25,151.08%,merged_dataset,439.0,
4919,6548,2010-11-28,$1.05,$2.69,$3.54,$3.31,$3.99,222.14%,merged_dataset,440.0,
4920,6572,2010-11-21,$0.90,$2.44,$2.88,$2.85,$1.75,175.56%,merged_dataset,441.0,
4921,6582,2010-11-14,$0.87,$2.26,$2.01,$2.85,$2.74,183.33%,merged_dataset,442.0,
4922,6604,2010-11-07,$0.40,$2.44,$2.85,$3.08,$2.49,578.75%,merged_dataset,443.0,
4923,6614,2010-10-31,$0.27,$2.19,$2.72,$3.37,$2.74,920.37%,merged_dataset,444.0,
4924,6636,2010-10-24,$0.31,$2.44,$3.42,$2.68,$2.37,779.84%,merged_dataset,445.0,
4925,6643,2010-10-17,$0.34,$1.94,$2.51,$3.48,$2.50,666.91%,merged_dataset,446.0,
4926,6670,2010-10-10,$0.34,$2.39,$3.25,$2.91,$1.87,666.18%,merged_dataset,447.0,
4927,6689,2010-10-03,$0.23,$2.69,$2.72,$3.31,$2.62,"1,132.61%",merged_dataset,448.0,
4928,6711,2010-09-26,$0.20,$2.69,$2.55,$3.14,$2.62,"1,275.00%",merged_dataset,449.0,
4929,6716,2010-09-19,$0.21,$2.07,$2.60,$3.02,$2.87,"1,157.14%",merged_dataset,450.0,
4930,6738,2010-09-12,$0.24,$2.69,$3.54,$3.38,$2.62,"1,173.96%",merged_dataset,451.0,
4931,6770,2010-09-05,$0.30,$2.44,$3.37,$2.73,$3.64,915.00%,merged_dataset,452.0,
4932,6783,2010-08-29,$0.36,$2.69,$3.25,$3.43,$3.12,767.36%,merged_dataset,453.0,
4933,6804,2010-08-22,$0.26,$2.44,$3.42,$3.37,$3.81,"1,153.85%",merged_dataset,454.0,
4934,6827,2010-08-15,$0.20,$2.07,$3.20,$3.37,$2.87,"1,338.75%",merged_dataset,455.0,
4935,6850,2010-08-08,$0.21,$2.69,$3.01,$2.85,$3.96,"1,389.29%",merged_dataset,456.0,
4936,6857,2010-08-01,$0.23,$2.44,$3.31,$3.20,$3.24,"1,225.00%",merged_dataset,457.0,
4937,6881,2010-07-25,$0.25,$1.18,$1.37,$1.22,$0.86,363.00%,merged_dataset,458.0,
4938,6903,2010-07-18,$0.27,$0.88,$1.25,$1.44,$1.08,330.56%,merged_dataset,459.0,
4939,6912,2010-07-11,$0.30,$0.93,$1.26,$1.22,$1.33,295.00%,merged_dataset,460.0,
4940,6934,2010-07-04,$0.30,$1.09,$1.35,$1.26,$1.43,327.50%,merged_dataset,461.0,
4941,6957,2010-06-27,$0.36,$0.95,$1.35,$1.49,$1.43,262.50%,merged_dataset,462.0,
4942,6968,2010-06-20,$0.32,$1.07,$1.32,$1.49,$1.33,307.03%,merged_dataset,463.0,
4943,6985,2010-06-13,$0.30,$1.07,$1.25,$1.37,$1.43,326.67%,merged_dataset,464.0,
4944,7010,2010-06-06,$0.29,$1.05,$1.37,$1.39,$1.43,351.72%,merged_dataset,465.0,
4945,7032,2010-05-30,$0.34,$1.24,$1.42,$1.49,$1.52,316.91%,merged_dataset,466.0,
4946,7041,2010-05-23,$0.42,$1.07,$1.42,$1.54,$1.62,236.31%,merged_dataset,467.0,
4947,7065,2010-05-16,$0.84,$1.07,$1.47,$1.57,$1.62,70.54%,merged_dataset,468.0,
4948,7075,2010-05-09,$0.77,$0.99,$1.40,$1.39,$1.38,67.53%,merged_dataset,469.0,
4949,7082,2010-05-02,$0.62,$0.96,$1.14,$1.54,$2.39,143.15%,merged_dataset,470.0,
4950,7107,2010-04-25,$0.72,$0.91,$1.40,$1.52,$1.52,85.76%,merged_dataset,471.0,
4951,7117,2010-04-18,$0.77,$0.90,$1.39,$1.44,$2.06,87.99%,merged_dataset,472.0,
4952,7125,2010-04-11,$0.66,$0.95,$1.30,$1.26,$1.19,78.03%,merged_dataset,473.0,
4953,7149,2010-04-04,$0.33,$0.86,$1.08,$1.42,$1.91,299.24%,merged_dataset,474.0,
4954,7160,2010-03-28,$0.27,$0.81,$1.00,$1.17,$1.43,308.33%,merged_dataset,475.0,
4955,7168,2010-03-21,$0.34,$1.14,$1.47,$1.39,$1.27,287.50%,merged_dataset,476.0,
4956,7192,2010-03-14,$0.60,$1.09,$1.40,$1.47,$2.01,148.75%,merged_dataset,477.0,
4957,7202,2010-03-07,$0.69,$0.88,$1.15,$1.34,$1.33,70.29%,merged_dataset,478.0,
4958,7212,2010-02-28,$0.66,$0.95,$1.45,$1.38,$1.51,100.38%,merged_dataset,479.0,
4959,7221,2010-02-21,$0.48,$0.95,$1.40,$1.34,$1.22,155.73%,merged_dataset,480.0,
4960,7244,2010-02-14,$0.38,$0.76,$1.04,$1.22,$1.56,201.32%,merged_dataset,481.0,
4961,7255,2010-02-07,$0.30,$0.95,$1.35,$1.27,$1.36,310.83%,merged_dataset,482.0,
4962,7270,2010-01-31,$0.24,$0.92,$1.59,$1.27,$1.56,456.25%,merged_dataset,483.0,
4963,7275,2010-01-24,$0.26,$1.05,$1.37,$1.42,$1.28,392.31%,merged_dataset,484.0,
4964,7285,2010-01-17,$0.27,$1.05,$1.35,$1.26,$1.71,397.22%,merged_dataset,485.0,
4965,7307,2010-01-10,$0.28,$0.98,$1.33,$1.39,$1.24,341.07%,merged_dataset,486.0,
4966,7318,2010-01-03,$0.44,$1.05,$1.91,$1.52,$1.85,259.66%,merged_dataset,487.0,
4967,7329,2009-12-27,$0.55,$1.03,$1.28,$1.29,$1.25,120.45%,merged_dataset,488.0,
4968,7339,2009-12-20,$0.49,$1.00,$0.66,$1.29,$1.30,116.84%,merged_dataset,489.0,
4969,7350,2009-12-13,$0.53,$1.00,$1.16,$1.49,$1.10,124.06%,merged_dataset,490.0,
4970,7366,2009-12-06,$0.38,$1.08,$1.38,$1.44,$1.30,242.11%,merged_dataset,491.0,
4971,7383,2009-11-29,$0.44,$0.98,$1.35,$1.47,$1.20,184.09%,merged_dataset,492.0,
4972,7393,2009-11-22,$0.58,$0.95,$1.25,$1.07,$1.20,92.67%,merged_dataset,493.0,
4973,7414,2009-11-15,$0.50,$1.08,$1.09,$1.32,$1.07,128.00%,merged_dataset,494.0,
4974,7424,2009-11-08,$0.46,$1.08,$1.50,$1.47,$1.25,188.04%,merged_dataset,495.0,
4975,7445,2009-11-01,$0.57,$0.99,$1.50,$1.24,$1.30,120.61%,merged_dataset,496.0,
4976,7458,2009-10-25,$0.53,$1.05,$1.43,$1.54,$1.05,139.15%,merged_dataset,497.0,
4977,7466,2009-10-18,$0.41,$1.10,$1.62,$1.54,$1.35,242.07%,merged_dataset,498.0,
4978,7489,2009-10-11,$0.67,$1.03,$1.40,$1.54,$0.87,80.60%,merged_dataset,499.0,
4979,7495,2009-10-04,$0.68,$1.00,$1.33,$1.84,$1.20,97.43%,merged_dataset,500.0,
4980,7520,2009-09-27,$0.38,$1.05,$1.25,$1.32,$0.77,188.82%,merged_dataset,501.0,
4981,7540,2009-09-20,$0.24,$1.10,$1.40,$1.44,$1.20,435.42%,merged_dataset,502.0,
4982,7547,2009-09-13,$0.23,$1.10,$1.37,$1.36,$1.00,425.00%,merged_dataset,503.0,
4983,7574,2009-09-06,$0.25,$1.05,$1.33,$1.49,$1.05,392.00%,merged_dataset,504.0,
4984,7593,2009-08-30,$0.26,$1.12,$1.40,$1.49,$1.05,386.54%,merged_dataset,505.0,
4985,7600,2009-08-23,$0.28,$1.07,$1.42,$1.50,$1.10,354.46%,merged_dataset,506.0,
4986,7624,2009-08-16,$0.25,$1.12,$1.40,$1.49,$0.90,391.00%,merged_dataset,507.0,
4987,7649,2009-08-09,$0.29,$1.07,$1.27,$1.44,$1.05,316.38%,merged_dataset,508.0,
4988,7672,2009-08-02,$0.40,$1.02,$1.40,$1.64,$1.25,231.88%,merged_dataset,509.0,
4989,7675,2009-07-26,$0.57,$1.07,$1.40,$1.54,$1.35,135.09%,merged_dataset,510.0,
4990,7699,2009-07-19,$0.45,$1.14,$1.42,$1.32,$1.35,190.56%,merged_dataset,511.0,
4991,7723,2009-07-12,$0.26,$1.02,$1.32,$1.42,$1.33,389.42%,merged_dataset,512.0,
4992,7730,2009-07-05,$0.31,$1.09,$1.42,$1.44,$1.40,331.45%,merged_dataset,513.0,
4993,7753,2009-06-28,$0.50,$1.12,$1.42,$1.64,$1.30,174.00%,merged_dataset,514.0,
4994,7777,2009-06-21,$0.43,$1.11,$1.40,$1.54,$1.30,211.05%,merged_dataset,515.0,
4995,7797,2009-06-14,$0.44,$1.12,$1.40,$1.69,$1.20,207.39%,merged_dataset,516.0,
4996,7804,2009-06-07,$0.45,$1.12,$1.40,$1.57,$1.25,196.67%,merged_dataset,517.0,
4997,7829,2009-05-31,$0.39,$1.02,$1.35,$1.62,$1.35,242.31%,merged_dataset,518.0,
4998,7852,2009-05-24,$0.32,$1.15,$1.27,$1.62,$1.35,321.09%,merged_dataset,519.0,
4999,7867,2009-05-17,$0.40,$1.15,$1.40,$1.74,$1.43,257.50%,merged_dataset,520.0,
5000,7886,2009-05-10,$0.48,$1.00,$1.40,$1.74,$1.55,196.35%,merged_dataset,521.0,
5001,7894,2009-05-03,$0.41,$1.06,$1.40,$1.32,$1.00,191.46%,merged_dataset,522.0,
5002,7917,2009-04-26,$0.58,$1.19,$1.40,$1.43,$0.94,113.79%,merged_dataset,523.0,
5003,7928,2009-04-19,$0.28,$1.19,$1.40,$1.43,$0.85,334.82%,merged_dataset,524.0,
5004,7937,2009-04-12,$0.24,$1.22,$1.57,$1.52,$1.15,468.75%,merged_dataset,525.0,
5005,7946,2009-04-05,$0.39,$1.07,$1.05,$1.69,$1.35,230.77%,merged_dataset,526.0,
5006,7971,2009-03-29,$0.56,$1.14,$1.57,$1.57,$1.05,137.95%,merged_dataset,527.0,
5007,7980,2009-03-22,$0.54,$1.01,$1.23,$1.69,$1.25,139.81%,merged_dataset,528.0,
5008,7989,2009-03-15,$0.57,$1.07,$1.20,$1.72,$1.00,118.86%,merged_dataset,529.0,
5009,8012,2009-03-08,$0.47,$0.97,$1.25,$1.74,$1.05,166.49%,merged_dataset,530.0,
5010,8022,2009-03-01,$0.29,$1.17,$1.35,$1.69,$1.00,349.14%,merged_dataset,531.0,
5011,8033,2009-02-22,$0.25,$0.92,$1.29,$1.45,$0.95,361.00%,merged_dataset,532.0,
5012,8043,2009-02-15,$0.29,$0.97,$1.15,$1.74,$1.10,327.59%,merged_dataset,533.0,
5013,8053,2009-02-08,$0.31,$1.02,$1.40,$1.64,$0.87,297.58%,merged_dataset,534.0,
5014,8066,2009-02-01,$0.27,$1.16,$1.17,$1.82,$1.05,381.48%,merged_dataset,535.0,
5015,8086,2009-01-25,$0.22,$1.09,$1.35,$1.57,$1.15,486.36%,merged_dataset,536.0,
5016,8097,2009-01-18,$0.28,$1.17,$1.37,$1.74,$1.30,398.21%,merged_dataset,537.0,
5017,8107,2009-01-11,$0.76,$1.17,$1.52,$1.87,$1.20,89.47%,merged_dataset,538.0,
5018,8118,2009-01-04,$0.72,$1.19,$1.44,$1.89,$1.05,93.40%,merged_dataset,539.0,
5019,8128,2008-12-28,$0.51,$1.01,$1.24,$1.64,$1.05,142.16%,merged_dataset,540.0,
5020,8137,2008-12-21,$0.43,$1.00,$1.05,$1.77,$1.20,191.86%,merged_dataset,541.0,
5021,8161,2008-12-14,$0.45,$1.05,$0.66,$1.77,$1.13,156.11%,merged_dataset,542.0,
5022,8171,2008-12-07,$0.27,$1.15,$1.15,$1.77,$1.20,387.96%,merged_dataset,543.0,
5023,8179,2008-11-30,$0.40,$1.21,$1.45,$1.86,$1.10,251.25%,merged_dataset,544.0,
5024,8203,2008-11-23,$0.55,$1.10,$1.55,$1.42,$1.30,144.09%,merged_dataset,545.0,
5025,8209,2008-11-16,$0.43,$1.22,$1.12,$1.55,$1.35,204.65%,merged_dataset,546.0,
5026,8234,2008-11-09,$0.29,$1.31,$1.61,$1.92,$1.60,455.17%,merged_dataset,547.0,
5027,8256,2008-11-02,$0.30,$1.17,$1.50,$1.64,$1.47,381.67%,merged_dataset,548.0,
